date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-12-15,26.81999969482422,27.100000381469727,25.520000457763672,26.43000030517578,26.43000030517578,49273200,0.0,0.0
2020-12-16,25.709999084472656,26.15999984741211,25.110000610351562,25.920000076293945,25.920000076293945,44013400,0.0,0.0
2020-12-17,26.520000457763672,27.450000762939453,26.049999237060547,27.229999542236328,27.229999542236328,53829800,0.0,0.0
2020-12-18,26.270000457763672,26.850000381469727,25.799999237060547,25.969999313354492,25.969999313354492,71042900,0.0,0.0
2020-12-21,26.190000534057617,28.700000762939453,25.399999618530273,28.510000228881836,28.510000228881836,76729100,0.0,0.0
2020-12-22,29.030000686645508,29.420000076293945,26.81999969482422,28.040000915527344,28.040000915527344,66033100,0.0,0.0
2020-12-23,28.950000762939453,29.389999389648438,28.049999237060547,28.690000534057617,28.690000534057617,58772200,0.0,0.0
2020-12-24,28.79800033569336,29.15999984741211,27.520000457763672,27.75,27.75,26306800,0.0,0.0
2020-12-28,28.389999389648438,28.59000015258789,25.399999618530273,25.6299991607666,25.6299991607666,55878700,0.0,0.0
2020-12-29,25.75,26.18199920654297,24.34000015258789,24.65999984741211,24.65999984741211,47302400,0.0,0.0
2020-12-30,24.969999313354492,25.90999984741211,24.6299991607666,25.100000381469727,25.100000381469727,34586700,0.0,0.0
2020-12-31,24.6299991607666,24.719999313354492,23.520000457763672,23.549999237060547,23.549999237060547,39922500,0.0,0.0
2021-01-04,23.90999984741211,24.5,22.5,23.3700008392334,23.3700008392334,44970400,0.0,0.0
2021-01-05,23.18000030517578,24.670000076293945,22.889999389648438,24.600000381469727,24.600000381469727,29050400,0.0,0.0
2021-01-06,24.1200008392334,24.459999084472656,23.25,23.540000915527344,23.540000915527344,32732900,0.0,0.0
2021-01-07,24.020000457763672,25.190000534057617,23.670000076293945,25.0,25.0,32240000,0.0,0.0
2021-01-08,25.700000762939453,26.440000534057617,24.700000762939453,25.200000762939453,25.200000762939453,41313800,0.0,0.0
2021-01-11,24.610000610351562,26.600000381469727,24.309999465942383,25.93000030517578,25.93000030517578,32609000,0.0,0.0
2021-01-12,26.34000015258789,26.420000076293945,25.510000228881836,26.18000030517578,26.18000030517578,26887200,0.0,0.0
2021-01-13,25.709999084472656,27.43000030517578,25.1299991607666,25.5,25.5,51216600,0.0,0.0
2021-01-14,25.450000762939453,25.6200008392334,24.3700008392334,24.920000076293945,24.920000076293945,32908000,0.0,0.0
2021-01-15,26.260000228881836,28.0,25.459999084472656,25.639999389648438,25.639999389648438,92285500,0.0,0.0
2021-01-19,26.809999465942383,27.540000915527344,26.0,26.6200008392334,26.6200008392334,48675800,0.0,0.0
2021-01-20,27.290000915527344,27.299999237060547,25.700000762939453,26.34000015258789,26.34000015258789,37459000,0.0,0.0
2021-01-21,26.420000076293945,26.68000030517578,25.299999237060547,25.979999542236328,25.979999542236328,29891400,0.0,0.0
2021-01-22,25.850000381469727,32.650001525878906,25.81999969482422,32.58000183105469,32.58000183105469,156844700,0.0,0.0
2021-01-25,34.459999084472656,39.58000183105469,29.559999465942383,36.22999954223633,36.22999954223633,191345300,0.0,0.0
2021-01-26,35.13999938964844,36.869998931884766,34.31999969482422,35.369998931884766,35.369998931884766,65870000,0.0,0.0
2021-01-27,32.970001220703125,45.0,32.25,39.0,39.0,170758800,0.0,0.0
2021-01-28,39.540000915527344,42.0,33.099998474121094,35.65999984741211,35.65999984741211,85250700,0.0,0.0
2021-01-29,36.61000061035156,38.0099983215332,34.65999984741211,35.18000030517578,35.18000030517578,42030900,0.0,0.0
2021-02-01,35.33000183105469,35.619998931884766,32.58000183105469,33.959999084472656,33.959999084472656,43460900,0.0,0.0
2021-02-02,34.099998474121094,34.20000076293945,30.5,31.020000457763672,31.020000457763672,69647900,0.0,0.0
2021-02-03,32.38999938964844,32.95000076293945,31.3799991607666,31.760000228881836,31.760000228881836,35312000,0.0,0.0
2021-02-04,32.58000183105469,33.18000030517578,31.049999237060547,32.04999923706055,32.04999923706055,31565000,0.0,0.0
2021-02-05,32.61000061035156,35.20000076293945,31.75,34.04999923706055,34.04999923706055,62375300,0.0,0.0
2021-02-08,37.220001220703125,39.220001220703125,35.88999938964844,36.04999923706055,36.04999923706055,72376000,0.0,0.0
2021-02-09,36.900001525878906,38.255001068115234,36.130001068115234,38.16999816894531,38.16999816894531,44243200,0.0,0.0
2021-02-10,38.150001525878906,38.2400016784668,35.0,35.70000076293945,35.70000076293945,45177200,0.0,0.0
2021-02-11,35.790000915527344,35.97999954223633,32.61000061035156,33.11000061035156,33.11000061035156,52094900,0.0,0.0
2021-02-12,33.36000061035156,33.650001525878906,31.34000015258789,31.90999984741211,31.90999984741211,60925600,0.0,0.0
2021-02-16,30.020000457763672,30.440000534057617,27.299999237060547,27.84000015258789,27.84000015258789,180294300,0.0,0.0
2021-02-17,27.989999771118164,29.729999542236328,27.0,27.079999923706055,27.079999923706055,151007000,0.0,0.0
2021-02-18,24.989999771118164,26.309999465942383,24.5,25.170000076293945,25.170000076293945,313175100,0.0,0.0
2021-02-19,27.020000457763672,29.959999084472656,26.899999618530273,29.0,29.0,320063700,0.0,0.0
2021-02-22,29.959999084472656,30.190000534057617,27.535999298095703,28.0,28.0,183049500,0.0,0.0
2021-02-23,25.959999084472656,27.459999084472656,23.899999618530273,26.75,26.75,145289400,0.0,0.0
2021-02-24,26.709999084472656,27.229999542236328,25.75,26.389999389648438,26.389999389648438,90095700,0.0,0.0
2021-02-25,25.81999969482422,26.440000534057617,23.149999618530273,23.959999084472656,23.959999084472656,161776400,0.0,0.0
2021-02-26,24.200000762939453,24.5,22.700000762939453,23.899999618530273,23.899999618530273,119588600,0.0,0.0
2021-03-01,25.190000534057617,25.899999618530273,24.6200008392334,24.809999465942383,24.809999465942383,85059900,0.0,0.0
2021-03-02,25.0,25.59000015258789,24.260000228881836,24.479999542236328,24.479999542236328,73997000,0.0,0.0
2021-03-03,24.989999771118164,25.167999267578125,23.43000030517578,23.59000015258789,23.59000015258789,79046200,0.0,0.0
2021-03-04,24.850000381469727,25.559999465942383,23.049999237060547,24.729999542236328,24.729999542236328,161611200,0.0,0.0
2021-03-05,24.360000610351562,24.68000030517578,20.18000030517578,23.950000762939453,23.950000762939453,173468600,0.0,0.0
2021-03-08,23.770000457763672,24.579999923706055,22.399999618530273,22.520000457763672,22.520000457763672,94432800,0.0,0.0
2021-03-09,23.3799991607666,24.739999771118164,23.100000381469727,24.260000228881836,24.260000228881836,99586500,0.0,0.0
2021-03-10,25.030000686645508,26.239999771118164,24.270000457763672,24.75,24.75,103212800,0.0,0.0
2021-03-11,25.950000762939453,26.84000015258789,25.579999923706055,26.729999542236328,26.729999542236328,84788700,0.0,0.0
2021-03-12,25.739999771118164,26.920000076293945,25.18000030517578,26.920000076293945,26.920000076293945,58721900,0.0,0.0
2021-03-15,27.350000381469727,27.469999313354492,26.309999465942383,26.790000915527344,26.790000915527344,56101500,0.0,0.0
2021-03-16,26.75,27.100000381469727,25.229999542236328,25.610000610351562,25.610000610351562,73615100,0.0,0.0
2021-03-17,24.520000457763672,25.729999542236328,24.299999237060547,25.209999084472656,25.209999084472656,77081700,0.0,0.0
2021-03-18,24.729999542236328,25.18000030517578,23.780000686645508,23.979999542236328,23.979999542236328,57141400,0.0,0.0
2021-03-19,24.010000228881836,24.56999969482422,23.389999389648438,24.31999969482422,24.31999969482422,57915900,0.0,0.0
2021-03-22,24.889999389648438,24.920000076293945,23.860000610351562,24.219999313354492,24.219999313354492,46208100,0.0,0.0
2021-03-23,24.0,24.104999542236328,23.100000381469727,23.260000228881836,23.260000228881836,50169700,0.0,0.0
2021-03-24,23.299999237060547,23.485000610351562,21.75,21.8799991607666,21.8799991607666,69271900,0.0,0.0
2021-03-25,21.200000762939453,22.799999237060547,21.049999237060547,22.579999923706055,22.579999923706055,74592600,0.0,0.0
2021-03-26,22.6299991607666,23.049999237060547,21.760000228881836,22.579999923706055,22.579999923706055,57916400,0.0,0.0
2021-03-29,22.479999542236328,22.5,21.389999389648438,21.729999542236328,21.729999542236328,57647400,0.0,0.0
2021-03-30,21.360000610351562,22.09000015258789,20.860000610351562,22.040000915527344,22.040000915527344,52039700,0.0,0.0
2021-03-31,22.5,23.850000381469727,22.3799991607666,23.290000915527344,23.290000915527344,61458500,0.0,0.0
2021-04-01,23.950000762939453,23.950000762939453,22.729999542236328,23.06999969482422,23.06999969482422,51788800,0.0,0.0
2021-04-05,23.780000686645508,24.450000762939453,23.34000015258789,23.440000534057617,23.440000534057617,65374300,0.0,0.0
2021-04-06,23.549999237060547,23.610000610351562,22.829999923706055,23.270000457763672,23.270000457763672,41933500,0.0,0.0
2021-04-07,23.0,23.549999237060547,22.809999465942383,22.899999618530273,22.899999618530273,32766200,0.0,0.0
2021-04-08,23.200000762939453,23.600000381469727,22.739999771118164,23.40999984741211,23.40999984741211,35905500,0.0,0.0
2021-04-09,23.459999084472656,24.350000381469727,23.3700008392334,24.040000915527344,24.040000915527344,54082700,0.0,0.0
2021-04-12,24.520000457763672,24.549999237060547,22.729999542236328,23.34000015258789,23.34000015258789,68620800,0.0,0.0
2021-04-13,23.190000534057617,25.659000396728516,23.1200008392334,25.420000076293945,25.420000076293945,83913500,0.0,0.0
2021-04-14,25.350000381469727,26.200000762939453,23.649999618530273,23.700000762939453,23.700000762939453,108793800,0.0,0.0
2021-04-15,24.010000228881836,24.059999465942383,22.690000534057617,23.149999618530273,23.149999618530273,58849300,0.0,0.0
2021-04-16,22.860000610351562,23.260000228881836,22.299999237060547,22.469999313354492,22.469999313354492,46627700,0.0,0.0
2021-04-19,22.149999618530273,22.329999923706055,21.530000686645508,21.940000534057617,21.940000534057617,45753900,0.0,0.0
2021-04-20,21.959999084472656,22.549999237060547,21.239999771118164,21.780000686645508,21.780000686645508,47123100,0.0,0.0
2021-04-21,21.649999618530273,22.639999389648438,21.43000030517578,22.6299991607666,22.6299991607666,42641400,0.0,0.0
2021-04-22,22.940000534057617,23.510000228881836,22.510000228881836,22.860000610351562,22.860000610351562,51346400,0.0,0.0
2021-04-23,22.889999389648438,23.549999237060547,22.739999771118164,23.40999984741211,23.40999984741211,32052800,0.0,0.0
2021-04-26,23.690000534057617,24.260000228881836,23.459999084472656,24.110000610351562,24.110000610351562,33667600,0.0,0.0
2021-04-27,24.170000076293945,24.260000228881836,23.56999969482422,23.8799991607666,23.8799991607666,27678300,0.0,0.0
2021-04-28,23.670000076293945,24.170000076293945,23.420000076293945,23.850000381469727,23.850000381469727,22068100,0.0,0.0
2021-04-29,23.8700008392334,24.139999389648438,22.809999465942383,23.3700008392334,23.3700008392334,36770100,0.0,0.0
2021-04-30,23.18000030517578,23.549999237060547,22.84000015258789,23.040000915527344,23.040000915527344,24717300,0.0,0.0
2021-05-03,23.010000228881836,23.079999923706055,22.209999084472656,22.299999237060547,22.299999237060547,33934400,0.0,0.0
2021-05-04,21.940000534057617,22.200000762939453,20.8700008392334,21.639999389648438,21.639999389648438,63429600,0.0,0.0
2021-05-05,21.809999465942383,21.940000534057617,20.969999313354492,21.149999618530273,21.149999618530273,39134700,0.0,0.0
2021-05-06,21.020000457763672,21.020000457763672,19.40999984741211,20.09000015258789,20.09000015258789,92201100,0.0,0.0
2021-05-07,20.299999237060547,20.75,19.579999923706055,19.75,19.75,63725500,0.0,0.0
2021-05-10,19.280000686645508,19.299999237060547,18.18000030517578,18.469999313354492,18.469999313354492,104670500,0.0,0.0
2021-05-11,17.200000762939453,20.299999237060547,17.05500030517578,20.209999084472656,20.209999084472656,203230500,0.0,0.0
2021-05-12,20.0,20.0,18.510000228881836,18.889999389648438,18.889999389648438,128281500,0.0,0.0
2021-05-13,19.139999389648438,19.469999313354492,17.81999969482422,18.3700008392334,18.3700008392334,87811600,0.0,0.0
2021-05-14,18.81999969482422,20.200000762939453,18.530000686645508,20.079999923706055,20.079999923706055,79409500,0.0,0.0
2021-05-17,19.729999542236328,20.489999771118164,19.6299991607666,20.459999084472656,20.459999084472656,50039600,0.0,0.0
2021-05-18,20.520000457763672,21.6200008392334,20.260000228881836,21.239999771118164,21.239999771118164,59672400,0.0,0.0
2021-05-19,20.100000381469727,21.03499984741211,19.940000534057617,20.670000076293945,20.670000076293945,45314000,0.0,0.0
2021-05-20,20.75,20.809999465942383,20.280000686645508,20.610000610351562,20.610000610351562,46302400,0.0,0.0
2021-05-21,20.84000015258789,21.15999984741211,20.469999313354492,20.75,20.75,35372900,0.0,0.0
2021-05-24,21.059999465942383,21.520000457763672,20.674999237060547,21.219999313354492,21.219999313354492,46596800,0.0,0.0
2021-05-25,21.420000076293945,22.110000610351562,21.280000686645508,21.479999542236328,21.479999542236328,49890800,0.0,0.0
2021-05-26,21.579999923706055,22.239999771118164,21.489999771118164,22.1200008392334,22.1200008392334,42958300,0.0,0.0
2021-05-27,22.010000228881836,22.700000762939453,21.649999618530273,22.700000762939453,22.700000762939453,76230500,0.0,0.0
2021-05-28,23.0,24.75,22.760000228881836,22.950000762939453,22.950000762939453,111846000,0.0,0.0
2021-06-01,23.190000534057617,23.350000381469727,22.360000610351562,23.059999465942383,23.059999465942383,52695500,0.0,0.0
2021-06-02,23.020000457763672,24.84000015258789,22.81999969482422,24.450000762939453,24.450000762939453,86473200,0.0,0.0
2021-06-03,24.139999389648438,24.260000228881836,23.34000015258789,23.6299991607666,23.6299991607666,48164200,0.0,0.0
2021-06-04,23.709999084472656,24.489999771118164,23.5,24.030000686645508,24.030000686645508,42537600,0.0,0.0
2021-06-07,24.0,24.760000228881836,23.790000915527344,24.459999084472656,24.459999084472656,49641000,0.0,0.0
2021-06-08,24.850000381469727,25.229999542236328,23.93000030517578,24.3799991607666,24.3799991607666,53488600,0.0,0.0
2021-06-09,24.450000762939453,24.739999771118164,24.170000076293945,24.170000076293945,24.170000076293945,36006200,0.0,0.0
2021-06-10,24.0,24.389999389648438,23.440000534057617,24.139999389648438,24.139999389648438,35482900,0.0,0.0
2021-06-11,24.1200008392334,24.709999084472656,24.030000686645508,24.670000076293945,24.670000076293945,33113100,0.0,0.0
2021-06-14,24.729999542236328,25.149999618530273,24.469999313354492,25.0,25.0,51801500,0.0,0.0
2021-06-15,25.030000686645508,25.549999237060547,24.389999389648438,24.40999984741211,24.40999984741211,46693200,0.0,0.0
2021-06-16,24.09000015258789,24.940000534057617,23.860000610351562,24.799999237060547,24.799999237060547,58452600,0.0,0.0
2021-06-17,24.68000030517578,25.459999084472656,24.549999237060547,25.450000762939453,25.450000762939453,64408400,0.0,0.0
2021-06-18,25.59000015258789,25.940000534057617,25.020000457763672,25.3700008392334,25.3700008392334,65852600,0.0,0.0
2021-06-21,25.100000381469727,25.549999237060547,24.510000228881836,25.420000076293945,25.420000076293945,54805000,0.0,0.0
2021-06-22,25.389999389648438,25.520000457763672,24.959999084472656,25.399999618530273,25.399999618530273,46171100,0.0,0.0
2021-06-23,25.459999084472656,26.350000381469727,25.34000015258789,26.270000457763672,26.270000457763672,53362200,0.0,0.0
2021-06-24,26.489999771118164,26.709999084472656,26.170000076293945,26.530000686645508,26.530000686645508,48419400,0.0,0.0
2021-06-25,26.579999923706055,27.010000228881836,26.2450008392334,26.780000686645508,26.780000686645508,140832700,0.0,0.0
2021-06-28,26.979999542236328,27.5,26.860000610351562,27.3799991607666,27.3799991607666,42184600,0.0,0.0
2021-06-29,27.3799991607666,27.440000534057617,26.440000534057617,26.6299991607666,26.6299991607666,38478900,0.0,0.0
2021-06-30,26.479999542236328,26.920000076293945,26.209999084472656,26.360000610351562,26.360000610351562,28957100,0.0,0.0
2021-07-01,26.100000381469727,26.1299991607666,24.59000015258789,24.719999313354492,24.719999313354492,55429800,0.0,0.0
2021-07-02,25.0,25.34000015258789,24.329999923706055,24.440000534057617,24.440000534057617,29389500,0.0,0.0
2021-07-06,24.600000381469727,25.200000762939453,24.469999313354492,24.68000030517578,24.68000030517578,28764500,0.0,0.0
2021-07-07,24.229999542236328,24.260000228881836,22.719999313354492,22.889999389648438,22.889999389648438,66937300,0.0,0.0
2021-07-08,22.43000030517578,23.209999084472656,22.25,23.079999923706055,23.079999923706055,34612600,0.0,0.0
2021-07-09,22.959999084472656,23.389999389648438,22.760000228881836,23.290000915527344,23.290000915527344,22492400,0.0,0.0
2021-07-12,23.260000228881836,23.4950008392334,22.8799991607666,22.950000762939453,22.950000762939453,23457200,0.0,0.0
2021-07-13,22.979999542236328,22.989999771118164,22.420000076293945,22.450000762939453,22.450000762939453,24748800,0.0,0.0
2021-07-14,22.489999771118164,22.6200008392334,21.510000228881836,21.559999465942383,21.559999465942383,33796200,0.0,0.0
2021-07-15,21.719999313354492,22.05500030517578,21.010000228881836,21.469999313354492,21.469999313354492,31871000,0.0,0.0
2021-07-16,21.600000381469727,21.709999084472656,21.239999771118164,21.3700008392334,21.3700008392334,19503100,0.0,0.0
2021-07-19,20.969999313354492,21.690000534057617,20.549999237060547,21.540000915527344,21.540000915527344,30314400,0.0,0.0
2021-07-20,21.6299991607666,22.350000381469727,21.219999313354492,22.18000030517578,22.18000030517578,22954000,0.0,0.0
2021-07-21,22.270000457763672,22.68000030517578,22.1200008392334,22.520000457763672,22.520000457763672,20437300,0.0,0.0
2021-07-22,22.549999237060547,22.670000076293945,21.8799991607666,22.06999969482422,22.06999969482422,17468900,0.0,0.0
2021-07-23,22.010000228881836,22.079999923706055,21.510000228881836,21.809999465942383,21.809999465942383,17653300,0.0,0.0
2021-07-26,21.799999237060547,22.299999237060547,21.479999542236328,22.1299991607666,22.1299991607666,16267900,0.0,0.0
2021-07-27,21.959999084472656,22.110000610351562,21.09000015258789,21.68000030517578,21.68000030517578,23078700,0.0,0.0
2021-07-28,21.75,22.614999771118164,21.690000534057617,22.559999465942383,22.559999465942383,25073600,0.0,0.0
2021-07-29,22.780000686645508,22.850000381469727,22.139999389648438,22.18000030517578,22.18000030517578,19219100,0.0,0.0
2021-07-30,21.850000381469727,22.4060001373291,21.709999084472656,21.709999084472656,21.709999084472656,15889200,0.0,0.0
2021-08-02,21.90999984741211,22.3700008392334,21.479999542236328,22.100000381469727,22.100000381469727,21372900,0.0,0.0
2021-08-03,22.030000686645508,22.270000457763672,21.709999084472656,22.239999771118164,22.239999771118164,17040100,0.0,0.0
2021-08-04,22.200000762939453,22.540000915527344,22.06999969482422,22.299999237060547,22.299999237060547,15537400,0.0,0.0
2021-08-05,22.219999313354492,22.770000457763672,22.020000457763672,22.520000457763672,22.520000457763672,18575200,0.0,0.0
2021-08-06,22.639999389648438,22.690000534057617,21.790000915527344,21.81999969482422,21.81999969482422,24200700,0.0,0.0
2021-08-09,21.850000381469727,23.280000686645508,21.799999237060547,22.93000030517578,22.93000030517578,35611100,0.0,0.0
2021-08-10,23.010000228881836,23.520000457763672,22.780000686645508,22.920000076293945,22.920000076293945,25947900,0.0,0.0
2021-08-11,23.06999969482422,23.190000534057617,22.09000015258789,22.350000381469727,22.350000381469727,34679000,0.0,0.0
2021-08-12,24.450000762939453,25.760000228881836,23.584999084472656,24.889999389648438,24.889999389648438,189287200,0.0,0.0
2021-08-13,25.0,25.100000381469727,24.309999465942383,24.899999618530273,24.899999618530273,52395100,0.0,0.0
2021-08-16,24.899999618530273,24.899999618530273,23.770000457763672,24.5,24.5,45907300,0.0,0.0
2021-08-17,23.899999618530273,24.59000015258789,23.739999771118164,23.969999313354492,23.969999313354492,35348300,0.0,0.0
2021-08-18,24.06999969482422,25.940000534057617,23.68000030517578,25.280000686645508,25.280000686645508,92065600,0.0,0.0
2021-08-19,25.010000228881836,25.639999389648438,24.139999389648438,24.15999984741211,24.15999984741211,67605600,0.0,0.0
2021-08-20,24.219999313354492,24.479999542236328,23.65999984741211,24.010000228881836,24.010000228881836,52062300,0.0,0.0
2021-08-23,24.020000457763672,24.93000030517578,23.899999618530273,24.81999969482422,24.81999969482422,35705300,0.0,0.0
2021-08-24,25.0,25.350000381469727,24.760000228881836,25.100000381469727,25.100000381469727,37227400,0.0,0.0
2021-08-25,25.1200008392334,25.190000534057617,24.06999969482422,24.350000381469727,24.350000381469727,54678500,0.0,0.0
2021-08-26,24.399999618530273,25.40999984741211,24.360000610351562,24.8700008392334,24.8700008392334,46179400,0.0,0.0
2021-08-27,25.049999237060547,26.09000015258789,24.90999984741211,25.709999084472656,25.709999084472656,52268500,0.0,0.0
2021-08-30,25.739999771118164,26.600000381469727,25.6200008392334,25.760000228881836,25.760000228881836,44139300,0.0,0.0
2021-08-31,25.790000915527344,26.360000610351562,25.65999984741211,26.34000015258789,26.34000015258789,93168600,0.0,0.0
2021-09-01,26.459999084472656,26.510000228881836,26.030000686645508,26.200000762939453,26.200000762939453,34417200,0.0,0.0
2021-09-02,26.209999084472656,26.8700008392334,26.09000015258789,26.510000228881836,26.510000228881836,38460100,0.0,0.0
2021-09-03,26.489999771118164,26.75,26.219999313354492,26.639999389648438,26.639999389648438,26609500,0.0,0.0
2021-09-07,26.790000915527344,26.8799991607666,26.270000457763672,26.700000762939453,26.700000762939453,35835100,0.0,0.0
2021-09-08,26.600000381469727,26.610000610351562,24.959999084472656,25.579999923706055,25.579999923706055,54394400,0.0,0.0
2021-09-09,25.389999389648438,26.239999771118164,25.290000915527344,26.1299991607666,26.1299991607666,34190800,0.0,0.0
2021-09-10,26.18000030517578,26.729999542236328,26.170000076293945,26.280000686645508,26.280000686645508,37307800,0.0,0.0
2021-09-13,26.149999618530273,26.23900032043457,25.030000686645508,25.829999923706055,25.829999923706055,42372300,0.0,0.0
2021-09-14,25.969999313354492,26.700000762939453,25.899999618530273,26.260000228881836,26.260000228881836,34569000,0.0,0.0
2021-09-15,26.299999237060547,27.149999618530273,26.030000686645508,27.079999923706055,27.079999923706055,49555500,0.0,0.0
