unique_id,ds,yhat
394368,2021-08-31,139187.20321525543
394368,2021-09-30,144627.13280336387
394369,2021-06-30,126774.5364505074
394369,2021-07-31,123209.75975843993
394369,2021-08-31,120849.77366689427
394369,2021-09-30,124234.23456951565
394370,2021-06-30,163991.21114229131
394370,2021-07-31,163962.20462449847
394370,2021-08-31,163165.17240225617
394370,2021-09-30,164607.3685969134
394371,2021-06-30,113535.00688962419
394371,2021-07-31,113680.34097329457
394371,2021-08-31,113594.58516626159
394371,2021-09-30,114182.36233639315
394372,2021-06-30,143000.65082391983
394372,2021-07-31,143037.74556649267
394372,2021-08-31,141948.52779563973
394372,2021-09-30,143872.00183233086
394373,2021-06-30,198311.3727839762
394373,2021-07-31,198358.66120490138
394373,2021-08-31,191933.86954403445
394373,2021-09-30,200174.00527279478
394374,2021-06-30,85425.92785052865
394374,2021-07-31,85234.85635720537
394374,2021-08-31,84017.67009495788
394374,2021-09-30,85513.08504565881
394375,2021-06-30,128053.32135805768
394375,2021-07-31,128230.37927835189
394375,2021-08-31,127966.21373154712
394375,2021-09-30,129386.68805655255
394376,2021-06-30,130790.42922653117
394376,2021-07-31,131173.74948865152
394376,2021-08-31,131382.60674392787
394376,2021-09-30,131551.75494838122
394377,2021-06-30,164195.11791126302
394377,2021-07-31,164463.98240502938
394377,2021-08-31,163092.42797175422
394377,2021-09-30,165922.7793506928
394378,2021-06-30,504447.92097569775
394378,2021-07-31,500583.6278280659
394378,2021-08-31,488731.580191024
394378,2021-09-30,506075.6853060201
394379,2021-06-30,194385.59628382872
394379,2021-07-31,194934.8775181818
394379,2021-08-31,192349.87207953405
394379,2021-09-30,195890.86758897005
394380,2021-06-30,537175.8560753196
394380,2021-07-31,528684.1986807904
394380,2021-08-31,499501.0704212879
394380,2021-09-30,533748.9632622071
394381,2021-06-30,54167.98217554175
394381,2021-07-31,55725.43567024359
394381,2021-08-31,55835.597007503595
394381,2021-09-30,55748.19233224807
394382,2021-06-30,252158.5746679689
394382,2021-07-31,251597.9409423206
394382,2021-08-31,243757.2765957901
394382,2021-09-30,252669.84952174063
394383,2021-06-30,139542.88281001092
394383,2021-07-31,139751.76064037776
394383,2021-08-31,135528.55250795098
394383,2021-09-30,140466.23138811378
394384,2021-06-30,146021.64904207207
394384,2021-07-31,144854.28227393143
394384,2021-08-31,143085.3319594178
394384,2021-09-30,145640.51805778386
394385,2021-06-30,124902.78250890158
394385,2021-07-31,124802.86150194758
394385,2021-08-31,124875.7845228416
394385,2021-09-30,125916.52235860057
394386,2021-06-30,297857.6059747967
394386,2021-07-31,295250.7313428414
394386,2021-08-31,289480.8462056303
394386,2021-09-30,297286.15496241406
394387,2021-06-30,137043.13750774405
394387,2021-07-31,137021.44779858895
394387,2021-08-31,132982.5997510958
394387,2021-09-30,137943.93878679772
394388,2021-06-30,198193.6908491542
394388,2021-07-31,194723.42087084436
394388,2021-08-31,192129.03044546524
394388,2021-09-30,196185.66196639632
394390,2021-06-30,286069.06827383157
394390,2021-07-31,285755.0629807037
394390,2021-08-31,282872.92348472937
394390,2021-09-30,287092.68005542515
394391,2021-06-30,278307.36462792335
394391,2021-07-31,280259.8746434626
394391,2021-08-31,277869.8752406915
394391,2021-09-30,283541.77891772403
394392,2021-06-30,212466.59546804018
394392,2021-07-31,210956.4122110867
394392,2021-08-31,210042.6542308446
394392,2021-09-30,212328.5236989717
394393,2021-06-30,236377.9871277336
394393,2021-07-31,234742.65194091527
394393,2021-08-31,232678.40342684698
394393,2021-09-30,237000.73610347352
394395,2021-06-30,181025.08965752064
394395,2021-07-31,182044.31972743792
394395,2021-08-31,182258.87810235584
394395,2021-09-30,182957.80803229703
394396,2021-06-30,83960.9840745606
394396,2021-07-31,84121.95153438777
394396,2021-08-31,83147.35212079668
394396,2021-09-30,84519.08711164613
394397,2021-06-30,85657.71679648817
394397,2021-07-31,90827.31524672324
394397,2021-08-31,93373.47950621796
394397,2021-09-30,91097.68637913508
394398,2021-06-30,113946.74202206045
394398,2021-07-31,113461.30309977509
394398,2021-08-31,113193.33492679935
394398,2021-09-30,114192.94734303246
394399,2021-06-30,436045.1191041117
394399,2021-07-31,425003.80274034326
394399,2021-08-31,396089.3071908606
394399,2021-09-30,431782.2198897832
394401,2021-06-30,150212.61884096958
394401,2021-07-31,150615.8971559386
394401,2021-08-31,150814.02470172435
394401,2021-09-30,151276.32152321626
394402,2021-06-30,342350.418881911
394402,2021-07-31,333170.7653378271
394402,2021-08-31,307226.95409599796
394402,2021-09-30,336366.26417919213
394403,2021-06-30,74138.31324958222
394403,2021-07-31,74529.7069140041
394403,2021-08-31,74724.33896677292
394403,2021-09-30,74637.78106952892
394404,2021-06-30,564668.5666271825
394404,2021-07-31,563776.4692032144
394404,2021-08-31,538995.0572953833
394404,2021-09-30,567216.6700984952
394405,2021-06-30,639958.2759700001
394405,2021-07-31,631734.1656222104
394405,2021-08-31,619522.0390521862
394405,2021-09-30,635220.4209019281
394406,2021-06-30,172061.0058606163
394406,2021-07-31,175740.03035593632
394406,2021-08-31,180006.07246406964
394406,2021-09-30,176501.5473497956
394407,2021-06-30,563882.0664753113
394407,2021-07-31,567076.274892361
394407,2021-08-31,550875.0847315749
394407,2021-09-30,572105.603142235
394409,2021-06-30,70172.9887083036
394409,2021-07-31,70875.69228076773
394409,2021-08-31,72300.07886037097
394409,2021-09-30,71055.88965876844
394410,2021-06-30,232350.7342967726
394410,2021-07-31,235579.57446047763
394410,2021-08-31,231460.65794752262
394410,2021-09-30,238419.94520487983
394411,2021-06-30,185198.47254559526
394411,2021-07-31,184407.45644057915
394411,2021-08-31,182074.7973827765
394411,2021-09-30,185830.8707314285
394412,2021-06-30,484919.4612432264
394412,2021-07-31,471604.35781678226
394412,2021-08-31,459246.7157749554
394412,2021-09-30,477036.3618357948
394413,2021-06-30,255543.9039336127
394413,2021-07-31,256346.4245909967
394413,2021-08-31,256496.36040637142
394413,2021-09-30,257830.9573816621
394414,2021-06-30,271879.8812536333
394414,2021-07-31,271885.04393508274
394414,2021-08-31,269909.70377088524
394414,2021-09-30,273644.76909622597
394415,2021-06-30,480763.1366908771
394415,2021-07-31,477522.30859468004
394415,2021-08-31,444974.5641657327
394415,2021-09-30,478920.6208177565
394417,2021-06-30,126047.35550505255
394417,2021-07-31,125562.8722667293
394417,2021-08-31,125762.0847864513
394417,2021-09-30,124574.59116082179
394418,2021-06-30,367775.46947199607
394418,2021-07-31,369970.11258677096
394418,2021-08-31,361089.40302684845
394418,2021-09-30,372200.8446290118
394419,2021-06-30,221572.22816214486
394419,2021-07-31,221494.74418255527
394419,2021-08-31,220872.2364318472
394419,2021-09-30,222644.00241665504
394421,2021-06-30,124759.73007739219
394421,2021-07-31,123222.22493608137
394421,2021-08-31,116610.55538114866
394421,2021-09-30,123988.1232305256
394422,2021-06-30,121321.13000255643
394422,2021-07-31,121787.74148667333
394422,2021-08-31,121542.54499545138
394422,2021-09-30,122455.15300633211
394423,2021-06-30,214920.5134060925
394423,2021-07-31,213877.5789156383
394423,2021-08-31,209279.92442924602
394423,2021-09-30,215095.44373142257
394424,2021-06-30,93067.70361792011
394424,2021-07-31,93238.31977339873
394424,2021-08-31,91602.53453441698
394424,2021-09-30,93703.72270298982
394425,2021-06-30,205314.81958996505
394425,2021-07-31,201951.55469268898
394425,2021-08-31,197118.30119291198
394425,2021-09-30,203948.1953197756
394426,2021-06-30,233874.18661351793
394426,2021-07-31,232361.34675337042
394426,2021-08-31,230887.65732114593
394426,2021-09-30,234763.3773947783
394427,2021-06-30,105367.33962402314
394427,2021-07-31,105577.1459220961
394427,2021-08-31,105554.92504826574
394427,2021-09-30,105834.52810824904
394428,2021-06-30,194102.77361354246
394428,2021-07-31,198942.68178162706
394428,2021-08-31,280051.9987102219
394428,2021-09-30,208616.60967944638
394429,2021-06-30,341675.22170683806
394429,2021-07-31,342209.5451462943
394429,2021-08-31,334813.8413041001
394429,2021-09-30,343926.3773788249
394430,2021-06-30,165166.13656847688
394430,2021-07-31,164921.21297950257
394430,2021-08-31,164133.7915388595
394430,2021-09-30,166117.8563268731
394431,2021-06-30,131897.48286612658
394431,2021-07-31,133150.2759368326
394431,2021-08-31,133640.0423462559
394431,2021-09-30,133986.9271229744
394432,2021-06-30,160280.35866705328
394432,2021-07-31,160084.06695099355
394432,2021-08-31,160055.54445001556
394432,2021-09-30,161106.97532367837
394433,2021-06-30,162475.99034247553
394433,2021-07-31,162361.95549641145
394433,2021-08-31,158111.4093397445
394433,2021-09-30,162686.3032246719
394434,2021-06-30,119091.40528415541
394434,2021-07-31,118798.64186854573
394434,2021-08-31,118214.89789664483
394434,2021-09-30,119820.40196305927
394435,2021-06-30,58732.6566165143
394435,2021-07-31,61254.82364388607
394435,2021-08-31,62406.16508503348
394435,2021-09-30,61489.00059084994
394436,2021-06-30,112404.35614679604
394436,2021-07-31,112737.44161483295
394436,2021-08-31,112312.44863355567
394436,2021-09-30,113464.42350401034
394437,2021-06-30,268347.9569374218
394437,2021-07-31,272678.366250771
394437,2021-08-31,276002.50562366744
394437,2021-09-30,276437.28171438404
394438,2021-06-30,76285.54428540413
394438,2021-07-31,76524.68291763065
394438,2021-08-31,75976.82646956721
394438,2021-09-30,76658.00609201934
394439,2021-06-30,160218.30554182734
394439,2021-07-31,160460.6733866044
394439,2021-08-31,155146.9281768023
394439,2021-09-30,162056.95326206717
394440,2021-06-30,274133.59343486495
394440,2021-07-31,272263.44209872314
394440,2021-08-31,263206.1279661801
394440,2021-09-30,273736.5316061523
394441,2021-06-30,172431.19284938273
394441,2021-07-31,174198.59443003676
394441,2021-08-31,172427.27978369864
394441,2021-09-30,176320.45498045319
394442,2021-06-30,106493.44443162422
394442,2021-07-31,106402.08730410658
394442,2021-08-31,105982.13110503601
394442,2021-09-30,106755.41209378726
394444,2021-06-30,390713.27861779195
394444,2021-07-31,397587.989308771
394444,2021-08-31,380974.7897044431
394444,2021-09-30,402122.36399097997
394445,2021-06-30,235811.32744136383
394445,2021-07-31,237128.5536105553
394445,2021-08-31,238847.28492203107
394445,2021-09-30,238978.83755314024
394446,2021-06-30,312340.9112948127
394446,2021-07-31,305603.2648313083
394446,2021-08-31,301736.8279412317
394446,2021-09-30,308491.67530356767
394447,2021-06-30,174555.77068339364
394447,2021-07-31,172986.29188039777
394447,2021-08-31,170884.4517530502
394447,2021-09-30,173737.3659817254
394448,2021-06-30,119390.6070693098
394448,2021-07-31,119990.61924471485
394448,2021-08-31,118614.1152971155
394448,2021-09-30,121011.16887367229
394449,2021-06-30,179846.30197366275
394449,2021-07-31,180039.0252574492
394449,2021-08-31,177990.33113275532
394449,2021-09-30,181458.91167587196
394452,2021-06-30,225936.26310030156
394452,2021-07-31,226961.66950595716
394452,2021-08-31,217445.22942434862
394452,2021-09-30,230589.6953187452
394453,2021-06-30,207131.8822741618
394453,2021-07-31,205143.88494911377
394453,2021-08-31,198105.30928480395
394453,2021-09-30,206184.72179703138
394454,2021-06-30,158754.36906373958
394454,2021-07-31,155021.810506334
394454,2021-08-31,153112.22479491282
394454,2021-09-30,155428.20568843727
394455,2021-06-30,104853.49075837419
394455,2021-07-31,104577.85615802958
394455,2021-08-31,100813.7926103354
394455,2021-09-30,104448.70972677834
394456,2021-06-30,89625.55318533254
394456,2021-07-31,87571.65770673375
394456,2021-08-31,86044.89623649407
394456,2021-09-30,87170.19854683103
394457,2021-06-30,309022.98756912554
394457,2021-07-31,311395.15485142625
394457,2021-08-31,299539.4250868332
394457,2021-09-30,313476.2094166754
394458,2021-06-30,284577.33793538465
394458,2021-07-31,279467.5569405731
394458,2021-08-31,274942.9292486901
394458,2021-09-30,282397.1160428148
394459,2021-06-30,338403.3106069481
394459,2021-07-31,337848.49051700265
394459,2021-08-31,333702.0522111502
394459,2021-09-30,339643.40495829954
394460,2021-06-30,207717.2981067549
394460,2021-07-31,207517.34023797064
394460,2021-08-31,198985.366429859
394460,2021-09-30,209368.65706992926
394462,2021-06-30,312256.1339363676
394462,2021-07-31,314196.13365773053
394462,2021-08-31,323411.6601045176
394462,2021-09-30,316739.9433179183
394463,2021-06-30,267640.3432492853
394463,2021-07-31,262945.39848072804
394463,2021-08-31,258903.21985472256
394463,2021-09-30,264083.7138671703
394464,2021-06-30,363911.3621126085
394464,2021-07-31,366514.85512702685
394464,2021-08-31,367575.44394268724
394464,2021-09-30,370115.59409876505
394465,2021-06-30,140327.2315332278
394465,2021-07-31,140348.41955129258
394465,2021-08-31,138361.07474379952
394465,2021-09-30,141356.74637081195
394466,2021-06-30,222127.4692932115
394466,2021-07-31,217300.20099091885
394466,2021-08-31,213027.072440291
394466,2021-09-30,219250.866583329
394468,2021-06-30,259122.04925148239
394468,2021-07-31,258547.7108505313
394468,2021-08-31,247842.3519764071
394468,2021-09-30,260346.9102893097
394469,2021-06-30,109789.38046052466
394469,2021-07-31,109448.05511223538
394469,2021-08-31,109672.6721414628
394469,2021-09-30,110176.27400583107
394471,2021-06-30,206590.61526323276
394471,2021-07-31,203972.82455823917
394471,2021-08-31,198857.19185426668
394471,2021-09-30,205747.31238577663
394472,2021-06-30,295630.22871672467
394472,2021-07-31,280124.13009054255
394472,2021-08-31,268936.9223706941
394472,2021-09-30,280950.4687187013
394474,2021-06-30,199326.7867836203
394474,2021-07-31,198387.990173513
394474,2021-08-31,193304.5000516294
394474,2021-09-30,200023.19638738426
394475,2021-06-30,184547.13999812517
394475,2021-07-31,182534.98793904684
394475,2021-08-31,177698.67210880102
394475,2021-09-30,184169.9991831085
394476,2021-06-30,149486.54546993366
394476,2021-07-31,150974.20819487883
394476,2021-08-31,150558.5997059626
394476,2021-09-30,152387.4765778904
394477,2021-06-30,131705.258949473
394477,2021-07-31,135861.34666762417
394477,2021-08-31,142116.19462007782
394477,2021-09-30,135012.24259782254
394478,2021-06-30,167154.48390087445
394478,2021-07-31,171507.25354220677
394478,2021-08-31,175373.26633199962
394478,2021-09-30,178633.59185592236
394480,2021-06-30,466262.4276049394
394480,2021-07-31,467374.64140771364
394480,2021-08-31,440936.9622267651
394480,2021-09-30,474819.50317178294
394481,2021-06-30,62476.74950749095
394481,2021-07-31,61627.77606030665
394481,2021-08-31,61133.55065481595
394481,2021-09-30,61723.936712750794
394482,2021-06-30,134102.4812225644
394482,2021-07-31,134718.2354344835
394482,2021-08-31,133074.0448971348
394482,2021-09-30,135780.0564817436
394483,2021-06-30,227611.3635723777
394483,2021-07-31,226462.80544019147
394483,2021-08-31,220324.33664628927
394483,2021-09-30,226847.43326812526
394484,2021-06-30,392410.87921158614
394484,2021-07-31,391094.52338739566
394484,2021-08-31,373507.5699622631
394484,2021-09-30,395355.15837158356
394485,2021-06-30,223057.34822391515
394485,2021-07-31,221969.88657974222
394485,2021-08-31,216141.52550640653
394485,2021-09-30,223090.3354841393
394486,2021-06-30,182486.25861882063
394486,2021-07-31,179916.40879801588
394486,2021-08-31,177355.1463014767
394486,2021-09-30,181162.78344204024
394488,2021-06-30,140826.28369349247
394488,2021-07-31,139016.38273227395
394488,2021-08-31,137077.56608023559
394488,2021-09-30,139955.27718104172
394489,2021-06-30,196805.3944620969
394489,2021-07-31,194999.74347837578
394489,2021-08-31,193989.0531337086
394489,2021-09-30,196514.4918898363
394490,2021-06-30,130068.10612834591
394490,2021-07-31,129223.51858325237
394490,2021-08-31,127765.92051916727
394490,2021-09-30,129939.40411767286
394491,2021-06-30,194134.87579447535
394491,2021-07-31,194963.3914209734
394491,2021-08-31,195331.02457566827
394491,2021-09-30,196472.75312044393
394492,2021-06-30,248765.74827558835
394492,2021-07-31,248184.16728634562
394492,2021-08-31,243168.37695968527
394492,2021-09-30,250636.64286606613
394493,2021-06-30,322977.62684383156
394493,2021-07-31,322746.4639635089
394493,2021-08-31,304525.9578373459
394493,2021-09-30,325226.0563782951
394494,2021-06-30,90682.99781668697
394494,2021-07-31,91153.18446030615
394494,2021-08-31,88660.730103436
394494,2021-09-30,91768.35323790126
394495,2021-06-30,188903.59545314687
394495,2021-07-31,187237.86452351476
394495,2021-08-31,184785.68643231117
394495,2021-09-30,189233.72624812543
394496,2021-06-30,272147.4455758811
394496,2021-07-31,272589.32364201476
394496,2021-08-31,264758.50067026704
394496,2021-09-30,275730.96059239167
394498,2021-06-30,106276.89038034788
394498,2021-07-31,107656.00176002049
394498,2021-08-31,108422.06655783468
394498,2021-09-30,108132.89338094383
394499,2021-06-30,107122.03081872035
394499,2021-07-31,107611.43564747146
394499,2021-08-31,106609.67192409886
394499,2021-09-30,107432.34947295353
394500,2021-06-30,180505.59782013175
394500,2021-07-31,180489.08420013386
394500,2021-08-31,180592.6020101022
394500,2021-09-30,181952.42318647233
394501,2021-06-30,119925.26799547009
394501,2021-07-31,120561.68782027859
394501,2021-08-31,116125.83032974541
394501,2021-09-30,121155.07255072708
394502,2021-06-30,187476.3826531782
394502,2021-07-31,183513.49829994168
394502,2021-08-31,181330.90397175393
394502,2021-09-30,184514.0364810243
394503,2021-06-30,120230.53789037654
394503,2021-07-31,120804.93660330001
394503,2021-08-31,120578.30629961226
394503,2021-09-30,121550.4845777629
394504,2021-06-30,140971.8924928324
394504,2021-07-31,141732.37801170233
394504,2021-08-31,141971.77305780217
394504,2021-09-30,142554.81980978994
394505,2021-06-30,412554.2227940598
394505,2021-07-31,419680.4577970075
394505,2021-08-31,417427.5215786344
394505,2021-09-30,422850.8670974731
394506,2021-06-30,125339.8586823159
394506,2021-07-31,125967.02441458161
394506,2021-08-31,124657.70884162406
394506,2021-09-30,126779.94487219398
394507,2021-06-30,146450.52230222605
394507,2021-07-31,146804.3041117542
394507,2021-08-31,145741.28990486206
394507,2021-09-30,147933.56649018146
394508,2021-06-30,278109.3332910794
394508,2021-07-31,279836.14154203073
394508,2021-08-31,279454.1240049489
394508,2021-09-30,280371.2028088022
394509,2021-06-30,204344.3130958301
394509,2021-07-31,202219.50312948448
394509,2021-08-31,195339.29903827407
394509,2021-09-30,204186.4460682273
394511,2021-06-30,156359.51998267762
394511,2021-07-31,155561.4831220392
394511,2021-08-31,154619.2951314014
394511,2021-09-30,156700.51579627857
394513,2021-06-30,105508.54896630265
394513,2021-07-31,102910.67905103938
394513,2021-08-31,101160.42239824003
394513,2021-09-30,103067.1222745229
394514,2021-06-30,289365.7430618675
